,state,action,reward,next_state,done
53,"[178.89720154 177.36271667 174.4332428  175.69871521 177.38264465
 176.76486206]",2,-0.6377825927734375,"[177.36271667 174.4332428  175.69871521 177.38264465 176.76486206
 172.93861389]",False
54,"[177.36271667 174.4332428  175.69871521 177.38264465 176.76486206
 172.93861389]",1,-0.01,"[174.4332428  175.69871521 177.38264465 176.76486206 172.93861389
 173.33718872]",False
55,"[174.4332428  175.69871521 177.38264465 176.76486206 172.93861389
 173.33718872]",2,-0.01,"[175.69871521 177.38264465 176.76486206 172.93861389 173.33718872
 173.79554749]",False
56,"[175.69871521 177.38264465 176.76486206 172.93861389 173.33718872
 173.79554749]",0,-0.02,"[177.38264465 176.76486206 172.93861389 173.33718872 173.79554749
 174.50300598]",False
57,"[177.38264465 176.76486206 172.93861389 173.33718872 173.79554749
 174.50300598]",0,0.70745849609375,"[176.76486206 172.93861389 173.33718872 173.79554749 174.50300598
 176.43606567]",False
58,"[176.76486206 172.93861389 173.33718872 173.79554749 174.50300598
 176.43606567]",0,3.866119384765625,"[172.93861389 173.33718872 173.79554749 174.50300598 176.43606567
 177.71147156]",False
59,"[172.93861389 173.33718872 173.79554749 174.50300598 176.43606567
 177.71147156]",2,3.8062176513671875,"[173.33718872 173.79554749 174.50300598 176.43606567 177.71147156
 175.3200531 ]",False
60,"[173.33718872 173.79554749 174.50300598 176.43606567 177.71147156
 175.3200531 ]",0,-4.8028369140625,"[173.79554749 174.50300598 176.43606567 177.71147156 175.3200531
 176.19789124]",False
61,"[173.79554749 174.50300598 176.43606567 177.71147156 175.3200531
 176.19789124]",1,2.623514404296875,"[174.50300598 176.43606567 177.71147156 175.3200531  176.19789124
 177.75408936]",False
62,"[174.50300598 176.43606567 177.71147156 175.3200531  176.19789124
 177.75408936]",2,4.658594360351563,"[176.43606567 177.71147156 175.3200531  176.19789124 177.75408936
 179.12072754]",False
63,"[176.43606567 177.71147156 175.3200531  176.19789124 177.75408936
 179.12072754]",2,2.7332763671875,"[177.71147156 175.3200531  176.19789124 177.75408936 179.12072754
 176.30763245]",False
64,"[177.71147156 175.3200531  176.19789124 177.75408936 179.12072754
 176.30763245]",0,-2.8330950927734375,"[175.3200531  176.19789124 177.75408936 179.12072754 176.30763245
 177.93363953]",False
