,state,action,reward,next_state,done
83,"[411.17001343 409.07998657 410.51998901 413.79000854 418.77999878
 424.44000244]",2,39.61002563476563,"[409.07998657 410.51998901 413.79000854 418.77999878 424.44000244
 434.42001343]",False
84,"[409.07998657 410.51998901 413.79000854 418.77999878 424.44000244
 434.42001343]",1,59.87006591796875,"[410.51998901 413.79000854 418.77999878 424.44000244 434.42001343
 438.8999939 ]",False
85,"[410.51998901 413.79000854 418.77999878 424.44000244 434.42001343
 438.8999939 ]",0,26.8698828125,"[413.79000854 418.77999878 424.44000244 434.42001343 438.8999939
 445.60998535]",False
86,"[413.79000854 418.77999878 424.44000244 434.42001343 438.8999939
 445.60998535]",0,46.969940185546875,"[418.77999878 424.44000244 434.42001343 438.8999939  445.60998535
 441.82000732]",False
87,"[418.77999878 424.44000244 434.42001343 438.8999939  445.60998535
 441.82000732]",1,-30.32982421875,"[424.44000244 434.42001343 438.8999939  445.60998535 441.82000732
 434.47000122]",False
88,"[424.44000244 434.42001343 438.8999939  445.60998535 441.82000732
 434.47000122]",2,-58.810048828125,"[434.42001343 438.8999939  445.60998535 441.82000732 434.47000122
 435.98001099]",False
89,"[434.42001343 438.8999939  445.60998535 441.82000732 434.47000122
 435.98001099]",1,10.560068359375,"[438.8999939  445.60998535 441.82000732 434.47000122 435.98001099
 434.01000977]",False
90,"[438.8999939  445.60998535 441.82000732 434.47000122 435.98001099
 434.01000977]",2,-13.800008544921875,"[445.60998535 441.82000732 434.47000122 435.98001099 434.01000977
 432.79998779]",False
91,"[445.60998535 441.82000732 434.47000122 435.98001099 434.01000977
 432.79998779]",1,-7.2701318359375,"[441.82000732 434.47000122 435.98001099 434.01000977 432.79998779
 433.29000854]",False
92,"[441.82000732 434.47000122 435.98001099 434.01000977 432.79998779
 433.29000854]",1,2.94012451171875,"[434.47000122 435.98001099 434.01000977 432.79998779 433.29000854
 437.66000366]",False
93,"[434.47000122 435.98001099 434.01000977 432.79998779 433.29000854
 437.66000366]",2,26.209970703125,"[435.98001099 434.01000977 432.79998779 433.29000854 437.66000366
 438.30999756]",False
94,"[435.98001099 434.01000977 432.79998779 433.29000854 437.66000366
 438.30999756]",0,3.229969482421875,"[434.01000977 432.79998779 433.29000854 437.66000366 438.30999756
 441.26000977]",False
95,"[434.01000977 432.79998779 433.29000854 437.66000366 438.30999756
 441.26000977]",2,17.6800732421875,"[432.79998779 433.29000854 437.66000366 438.30999756 441.26000977
 438.5       ]",True
96,"[386.44000244 390.75       390.76000977 393.73999023 397.66000366
 397.48999023]",0,-0.01,"[390.75       390.76000977 393.73999023 397.66000366 397.48999023
 398.35998535]",False
97,"[390.75       390.76000977 393.73999023 397.66000366 397.48999023
 398.35998535]",0,0.8699951171875,"[390.76000977 393.73999023 397.66000366 397.48999023 398.35998535
 397.70999146]",False
98,"[390.76000977 393.73999023 397.66000366 397.48999023 398.35998535
 397.70999146]",0,-1.29998779296875,"[393.73999023 397.66000366 397.48999023 398.35998535 397.70999146
 394.79998779]",False
99,"[393.73999023 397.66000366 397.48999023 398.35998535 397.70999146
 394.79998779]",1,-8.740010986328125,"[397.66000366 397.48999023 398.35998535 397.70999146 394.79998779
 398.67999268]",False
100,"[397.66000366 397.48999023 398.35998535 397.70999146 394.79998779
 398.67999268]",2,11.6300146484375,"[397.48999023 398.35998535 397.70999146 394.79998779 398.67999268
 403.45001221]",False
101,"[397.48999023 398.35998535 397.70999146 394.79998779 398.67999268
 403.45001221]",0,9.5200390625,"[398.35998535 397.70999146 394.79998779 398.67999268 403.45001221
 405.98999023]",False
102,"[398.35998535 397.70999146 394.79998779 398.67999268 403.45001221
 405.98999023]",1,7.60993408203125,"[397.70999146 394.79998779 398.67999268 403.45001221 405.98999023
 407.1499939 ]",False
103,"[397.70999146 394.79998779 398.67999268 403.45001221 405.98999023
 407.1499939 ]",0,3.470010986328125,"[394.79998779 398.67999268 403.45001221 405.98999023 407.1499939
 409.25      ]",False
104,"[394.79998779 398.67999268 403.45001221 405.98999023 407.1499939
 409.25      ]",0,8.4000244140625,"[398.67999268 403.45001221 405.98999023 407.1499939  409.25
 415.16000366]",False
105,"[398.67999268 403.45001221 405.98999023 407.1499939  409.25
 415.16000366]",1,29.540018310546873,"[403.45001221 405.98999023 407.1499939  409.25       415.16000366
 417.22000122]",False
