,state,action,reward,next_state,done
114,"[490.5987854  485.99093628 481.9836731  474.44174194 465.85617065
 465.31466675]",1,-2.176015625,"[485.99093628 481.9836731  474.44174194 465.85617065 465.31466675
 471.39938354]",False
115,"[485.99093628 481.9836731  474.44174194 465.85617065 465.31466675
 471.39938354]",1,24.3388671875,"[481.9836731  474.44174194 465.85617065 465.31466675 471.39938354
 471.07321167]",False
116,"[481.9836731  474.44174194 465.85617065 465.31466675 471.39938354
 471.07321167]",1,-1.3046875,"[474.44174194 465.85617065 465.31466675 471.39938354 471.07321167
 483.50808716]",False
117,"[474.44174194 465.85617065 465.31466675 471.39938354 471.07321167
 483.50808716]",1,49.739501953125,"[465.85617065 465.31466675 471.39938354 471.07321167 483.50808716
 483.70581055]",False
118,"[465.85617065 465.31466675 471.39938354 471.07321167 483.50808716
 483.70581055]",1,0.7908935546875,"[465.31466675 471.39938354 471.07321167 483.50808716 483.70581055
 482.37136841]",False
119,"[465.31466675 471.39938354 471.07321167 483.50808716 483.70581055
 482.37136841]",2,-5.3477685546875,"[471.39938354 471.07321167 483.50808716 483.70581055 482.37136841
 483.35983276]",False
120,"[471.39938354 471.07321167 483.50808716 483.70581055 482.37136841
 483.35983276]",2,2.96539306640625,"[471.07321167 483.50808716 483.70581055 482.37136841 483.35983276
 485.15884399]",False
121,"[471.07321167 483.50808716 483.70581055 482.37136841 483.35983276
 485.15884399]",1,3.5880224609375,"[483.50808716 483.70581055 482.37136841 483.35983276 485.15884399
 481.43231201]",False
122,"[483.50808716 483.70581055 482.37136841 483.35983276 485.15884399
 481.43231201]",0,-7.46306396484375,"[483.70581055 482.37136841 483.35983276 485.15884399 481.43231201
 487.63000488]",False
123,"[483.70581055 482.37136841 483.35983276 485.15884399 481.43231201
 487.63000488]",2,18.57307861328125,"[482.37136841 483.35983276 485.15884399 481.43231201 487.63000488
 488.5295105 ]",False
124,"[482.37136841 483.35983276 485.15884399 481.43231201 487.63000488
 488.5295105 ]",0,1.77901123046875,"[483.35983276 485.15884399 481.43231201 487.63000488 488.5295105
 486.01879883]",False
125,"[483.35983276 485.15884399 481.43231201 487.63000488 488.5295105
 486.01879883]",1,-7.542135009765625,"[485.15884399 481.43231201 487.63000488 488.5295105  486.01879883
 484.41751099]",False
126,"[485.15884399 481.43231201 487.63000488 488.5295105  486.01879883
 484.41751099]",0,-4.813863525390625,"[481.43231201 487.63000488 488.5295105  486.01879883 484.41751099
 480.27578735]",False
127,"[481.43231201 487.63000488 488.5295105  486.01879883 484.41751099
 480.27578735]",1,-16.57689453125,"[487.63000488 488.5295105  486.01879883 484.41751099 480.27578735
 486.63165283]",False
128,"[487.63000488 488.5295105  486.01879883 484.41751099 480.27578735
 486.63165283]",1,25.4234619140625,"[488.5295105  486.01879883 484.41751099 480.27578735 486.63165283
 487.4125061 ]",False
129,"[488.5295105  486.01879883 484.41751099 480.27578735 486.63165283
 487.4125061 ]",2,3.1134130859375,"[486.01879883 484.41751099 480.27578735 486.63165283 487.4125061
 488.99407959]",False
130,"[486.01879883 484.41751099 480.27578735 486.63165283 487.4125061
 488.99407959]",2,4.744720458984375,"[484.41751099 480.27578735 486.63165283 487.4125061  488.99407959
 484.05175781]",False
131,"[484.41751099 480.27578735 486.63165283 487.4125061  488.99407959
 484.05175781]",1,-9.8946435546875,"[480.27578735 486.63165283 487.4125061  488.99407959 484.05175781
 452.85577393]",False
132,"[480.27578735 486.63165283 487.4125061  488.99407959 484.05175781
 452.85577393]",1,-62.3919677734375,"[486.63165283 487.4125061  488.99407959 484.05175781 452.85577393
 454.43728638]",False
133,"[486.63165283 487.4125061  488.99407959 484.05175781 452.85577393
 454.43728638]",2,3.15302490234375,"[487.4125061  488.99407959 484.05175781 452.85577393 454.43728638
 450.12759399]",False
134,"[487.4125061  488.99407959 484.05175781 452.85577393 454.43728638
 450.12759399]",0,-4.3296923828125,"[488.99407959 484.05175781 452.85577393 454.43728638 450.12759399
 450.48345947]",False
135,"[488.99407959 484.05175781 452.85577393 454.43728638 450.12759399
 450.48345947]",1,0.70173095703125,"[484.05175781 452.85577393 454.43728638 450.12759399 450.48345947
 450.740448  ]",False
136,"[484.05175781 452.85577393 454.43728638 450.12759399 450.48345947
 450.740448  ]",1,0.51397705078125,"[452.85577393 454.43728638 450.12759399 450.48345947 450.740448
 454.41757202]",False
137,"[452.85577393 454.43728638 450.12759399 450.48345947 450.740448
 454.41757202]",1,7.354248046875,"[454.43728638 450.12759399 450.48345947 450.740448   454.41757202
 444.85906982]",False
138,"[454.43728638 450.12759399 450.48345947 450.740448   454.41757202
 444.85906982]",1,-19.11700439453125,"[450.12759399 450.48345947 450.740448   454.41757202 444.85906982
 436.62515259]",False
139,"[450.12759399 450.48345947 450.740448   454.41757202 444.85906982
 436.62515259]",1,-16.46783447265625,"[450.48345947 450.740448   454.41757202 444.85906982 436.62515259
 434.13424683]",False
140,"[450.48345947 450.740448   454.41757202 444.85906982 436.62515259
 434.13424683]",1,-4.9818115234375,"[450.740448   454.41757202 444.85906982 436.62515259 434.13424683
 440.49008179]",False
141,"[450.740448   454.41757202 444.85906982 436.62515259 434.13424683
 440.49008179]",1,12.711669921875,"[454.41757202 444.85906982 436.62515259 434.13424683 440.49008179
 463.48178101]",False
142,"[454.41757202 444.85906982 436.62515259 434.13424683 440.49008179
 463.48178101]",0,45.9733984375,"[444.85906982 436.62515259 434.13424683 440.49008179 463.48178101
 473.465271  ]",False
143,"[444.85906982 436.62515259 434.13424683 440.49008179 463.48178101
 473.465271  ]",0,29.950469970703125,"[436.62515259 434.13424683 440.49008179 463.48178101 473.465271
 487.49157715]",False
144,"[436.62515259 434.13424683 440.49008179 463.48178101 473.465271
 487.49157715]",0,56.105224609375,"[434.13424683 440.49008179 463.48178101 473.465271   487.49157715
 495.34991455]",False
145,"[434.13424683 440.49008179 463.48178101 473.465271   487.49157715
 495.34991455]",2,39.27168701171875,"[440.49008179 463.48178101 473.465271   487.49157715 495.34991455
 485.56408691]",False
146,"[440.49008179 463.48178101 473.465271   487.49157715 495.34991455
 485.56408691]",1,-39.153310546875,"[463.48178101 473.465271   487.49157715 495.34991455 485.56408691
 480.57235718]",False
147,"[463.48178101 473.465271   487.49157715 495.34991455 485.56408691
 480.57235718]",1,-19.9669189453125,"[473.465271   487.49157715 495.34991455 485.56408691 480.57235718
 481.67938232]",False
148,"[473.465271   487.49157715 495.34991455 485.56408691 480.57235718
 481.67938232]",1,4.4281005859375,"[487.49157715 495.34991455 485.56408691 480.57235718 481.67938232
 488.16375732]",False
149,"[487.49157715 495.34991455 485.56408691 480.57235718 481.67938232
 488.16375732]",1,25.9375,"[495.34991455 485.56408691 480.57235718 481.67938232 488.16375732
 489.63659668]",False
